stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2368,2368,Sylvania & Westbrook - Dalford,Southbound - Mid Block,32.778951,-97.30873,,,,,,0
2369,2369,Sylvania & Lillian,Southbound - Near Side,32.776601,-97.308787,,,,,,0
2470,2470,9th & Main,Eastbound - Far Side,32.751459,-97.328853,,,,,,0
2495,2495,Sylvania & Race,Northbound - Far Side,32.773601,-97.308705,,,,,,0
2513,2513,Seminary & South Fwy,Westbound - Far Side,32.684525,-97.32282,,,,,,0
2525,2525,Seminary & Town Center,Eastbound - Near Side,32.684701,-97.327522,,,,,,0
2744,2744,Randol Mill & Cottonwood Village,Northbound - Far Side,32.761884,-97.160175,,,,,,0
2746,2746,Alta Mere & Margaux,Eastbound - Far Side,32.753671,-97.429886,,,,,,0
2747,2747,Alta Mere & Margaux,Westbound - Near Side,32.75278,-97.431266,,,,,,0
2755,2755,Meadowbrook & Vanderbilt,Eastbound - Near Side,32.757152,-97.164959,,,,,,0
2757,2757,Meadowbrook & Randol Mill,Eastbound - Near Side,32.757512,-97.158435,,,,,,0
2758,2758,Randol Mill & Mill Valley,Northbound - Far Side,32.759254,-97.1572,,,,,,0
2763,2763,Eastchase & Brentwood Stair,Southbound - Near Side,32.752918,-97.171406,,,,,,0
2765,2765,Brentwood Stair & T Square,Westbound - Far Side,32.753684,-97.175875,,,,,,0
2766,2766,Cooks & Brentwood Stair,Northbound - Far Side,32.754489,-97.183049,,,,,,0
2767,2767,Cooks & Ederville,Northbound - Near Side,32.757094,-97.183052,,,,,,0
2768,2768,University & Bristol,Southbound - Far Side,32.75526,-97.361296,,,,,,0
2770,2770,Westcreek & Altamesa - Creek,Southbound - Mid Block,32.648017,-97.360957,,,,,,0
2771,2771,Westcreek & Carlton - Currie,Southbound - Mid Block,32.645525,-97.365482,,,,,,0
2772,2772,Southpark & Amber - McCart,Westbound - Mid Block,32.643747,-97.368566,,,,,,0
2773,2773,Altamesa & McCart,Eastbound - Far Side,32.649424,-97.366117,,,,,,0
2774,2774,Altamesa & Westcreek,Eastbound - Near Side,32.648933,-97.361079,,,,,,0
2780,2780,Rogers & Devitt - Berry,Northbound - Mid Block,32.705209,-97.361469,,,,,,0
2784,2784,White Settlement & University,Eastbound - Near Side,32.759072,-97.361388,,,,,,0
2785,2785,FWCS - Bay - H,,32.751834,-97.326013,,,,1,,0
2815,2815,Main & North Side,Southbound - Near Side,32.77585,-97.345633,,,,,,0
2821,2821,Hulen & Overton Ridge,Southbound - Far Side,32.673668,-97.39953,,,,,,0
2939,2939,Mansfield HWY & Trueland,Westbound - Far Side,32.685525,-97.284761,,,,,,0
2954,2954,Vickery & Saintlouis,Eastbound - Near Side,32.743657,-97.328878,,,,,,0
2957,2957,Vickery & Jennings,Westbound - Near Side,32.743832,-97.329271,,,,,,0
3043,3043,Handley & Meadowbrook - Oak Forest,Southbound - Mid Block,32.745486,-97.21643,,,,,,0
3058,3058,28th & Lulu,Eastbound - Near Side,32.795068,-97.333925,,,,,,0
3064,3064,Rosedale & Etta - Tierney,Eastbound - Mid Block,32.731075,-97.246754,,,,,,0
3065,3065,Stalcup & Pinson,Southbound - Far Side,32.713687,-97.237993,,,,,,0
3068,3068,Riverside & Colvin - Roberts,Northbound - Mid Block,32.714331,-97.303944,,,,,,0
3073,3073,Bryant Irvin & Edward Ranch Rd,Northbound - Near Side,32.706879,-97.411563,,,,,,0
3076,3076,Calmont & Green Oaks,Eastbound - Near Side,32.734022,-97.435764,,,,,,0
3077,3077,Oakland & Hawlet,Southbound - Far Side,32.734601,-97.262044,,,,,,0
3078,3078,Oakland & Hawlet,Northbound - Near Side,32.734767,-97.26183,,,,,,0
3080,3080,John T White & Eastchase,Westbound - Far Side,32.765826,-97.168289,,,,,,0
3084,3084,N Beach & 28th,Southbound - Near Side,32.795569,-97.290721,,,,,,0
3090,3090,Stalcup & Eisenhower,Southbound - Far Side,32.727543,-97.237478,,,,,,0
3096,3096,La Gran Plaza Transfer Center #E,,32.685086,-97.324531,,,,5,,0
3097,3097,La Gran Plaza Transfer Center #A,,32.685129,-97.324276,,,,5,,0
3098,3098,La Gran Plaza Transfer Center #B,,32.685015,-97.324216,,,,5,,0
3099,3099,La Gran Plaza Transfer Center #C,,32.684918,-97.324307,,,,5,,0
3100,3100,La Gran Plaza Transfer Center #D,,32.684924,-97.324429,,,,5,,0
3104,3104,SE Loop 820 & Campus,Eastbound - Near Side,32.667195,-97.297869,,,,,,0
3113,3113,Berry & Old Mansfield,Westbound - Far Side,32.706084,-97.299631,,,,,,0
3114,3114,Berry & Riverside - Old Mansfield,Eastbound - Mid Block,32.705754,-97.303309,,,,,,0
3116,3116,Berry & New York,Westbound - Near Side,32.706004,-97.315531,,,,,,0
3117,3117,Hemphill & California Pkwy,Southbound - Far Side,32.663028,-97.331944,,,,,,0
3118,3118,Altamesa & Hemphill,Westbound - Far Side,32.648437,-97.336211,,,,,,0
3119,3119,Crowley & Altamesa,Southbound - Far Side,32.648066,-97.348668,,,,,,0
3120,3120,Sycamore School & Crowley,Westbound - Far Side,32.635055,-97.351796,,,,,,0
3121,3121,Sycamore School & Ridge,Westbound - Near Side,32.635039,-97.363298,,,,,,0
3123,3123,Cleburne & Sycamore School,Northbound - Far Side,32.635756,-97.379054,,,,,,0
3124,3124,Cleburne & Woodacre,Northbound - Near Side,32.641492,-97.374028,,,,,,0
3125,3125,McCart & South Meadow,Southbound - Near Side,32.641102,-97.369814,,,,,,0
3126,3126,Sycamore School & McCart,Eastbound - Far Side,32.634748,-97.369001,,,,,,0
3127,3127,Sycamore School & Meadow Creek,Eastbound - Near Side,32.634743,-97.362608,,,,,,0
3128,3128,Sycamore School & Samantha,Eastbound - Far Side,32.634771,-97.352102,,,,,,0
3129,3129,Crowley & Altamesa,Northbound - Near Side,32.648181,-97.348315,,,,,,0
3130,3130,Hemphill & Altamesa,Northbound - Far Side,32.649636,-97.335271,,,,,,0
3132,3132,Hemphill & Edney,Northbound - Near Side,32.666183,-97.331894,,,,,,0
3136,3136,Airport Fwy & Harper,Westbound - Far Side,32.773623,-97.291809,,,,,,0
3141,3141,Campus & Las Brisas,Northbound - Far Side,32.680296,-97.296037,,,,,,0
3142,3142,Campus & S Campus,Southbound - Far Side,32.661797,-97.296848,,,,,,0
3145,3145,Evans & Powell,Northbound - Near Side,32.718968,-97.318309,,,,,,0
3147,3147,Main & 14th,Southbound - Near Side,32.779628,-97.348114,,,,,,0
3148,3148,Main & 14th,Northbound - Near Side,32.779541,-97.347823,,,,,,0
3149,3149,8th & Humbolt - Worth,Southbound - Mid Block,32.734291,-97.343838,,,,,,0
3150,3150,McCart & Wellview,Southbound - Near Side,32.669499,-97.355455,,,,,,0
3154,3154,Altamesa & Trail Lake - Granbury,Westbound - Mid Block,32.643985,-97.405812,,,,,,0
3155,3155,Granbury & Altamesa,Northbound - Far Side,32.645099,-97.409549,,,,,,0
3156,3156,Granbury & Dutch Branch,Northbound - Far Side,32.649746,-97.409469,,,,,,0
3157,3157,Granbury & Dan Danciger,Northbound - Near Side,32.652935,-97.407252,,,,,,0
3159,3159,Granbury & Washer - Hulen,Northbound - Mid Block,32.658049,-97.400998,,,,,,0
3160,3160,Granbury & Hulen - Washer,Southbound - Mid Block,32.658464,-97.40104,,,,,,0
3161,3161,Granbury & Granbury Cut Off,Southbound - Near Side,32.654975,-97.405196,,,,,,0
3162,3162,Granbury & Dan Danciger,Southbound - Far Side,32.652919,-97.407699,,,,,,0
3163,3163,Granbury & Dutch Branch,Southbound - Far Side,32.64873,-97.409844,,,,,,0
3164,3164,Granbury & Altamesa,Southbound - Near Side,32.64513,-97.409882,,,,,,0
3165,3165,Altamesa & Granbury,Eastbound - Far Side,32.64366,-97.407949,,,,,,0
3166,3166,Altamesa & Trail Lake,Eastbound - Far Side,32.644823,-97.401647,,,,,,0
3167,3167,Altamesa & Hulen,Eastbound - Near Side,32.647887,-97.39618,,,,,,0
3168,3168,Belknap & Burnett,Westbound - Near Side,32.756092,-97.337046,,,,,,0
3169,3169,Oak Grove & Hazel Leigh - Engelad,Southbound - Mid Block,32.660796,-97.304384,,,,,,0
3170,3170,Oak Grove & Engelad,Northbound - Near Side,32.660868,-97.304176,,,,,,0
3171,3171,Hemphill & Felix,Southbound - Far Side,32.677596,-97.331879,,,,,,0
3180,3180,Hemphill & Edney,Southbound - Near Side,32.666641,-97.331903,,,,,,0
3181,3181,Crowley & Parkwest,Southbound - Near Side,32.639297,-97.348674,,,,,,0
3182,3182,Cleburne & Misty Meadow,Eastbound - Far Side,32.643553,-97.370273,,,,,,0
3183,3183,Crowley & Parkwest,Northbound - Near Side,32.639057,-97.348359,,,,,,0
3187,3187,Berry & Village Creek,Eastbound - Near Side,32.711709,-97.249232,,,,,,0
3188,3188,Hemphill & John B Sans Memorial,Northbound - Far Side,32.66164,-97.332181,,,,,,0
3189,3189,Hemphill & Felix - Spurgeon,Northbound - Mid Block,32.678843,-97.33165,,,,,,0
3191,3191,Rosedale & Amanda,Westbound - Near Side,32.73133,-97.249198,,,,,,0
3196,3196,Ederville & Sandy,Westbound - Near Side,32.757432,-97.197921,,,,,,0
3197,3197,Brentwood Stair & Warren - Barron,Westbound - Mid Block,32.754444,-97.206889,,,,,,0
3199,3199,Ederville & Morrison,Eastbound - Near Side,32.757645,-97.191563,,,,,,0
3200,3200,Handley & Normandy,Northbound - Near Side,32.748575,-97.216235,,,,,,0
3209,3209,28th & Hale,Eastbound - Near Side,32.795087,-97.329406,,,,,,0
3210,3210,28th & Deen,Eastbound - Near Side,32.795071,-97.326162,,,,,,0
3214,3214,Shady Oaks Manor & Quebec,Southbound - Near Side,32.802109,-97.42461,,,,,,0
3215,3215,Old Mill Creek & Jacksboro,Southbound - Far Side,32.805345,-97.414431,,,,,,0
3216,3216,Jacksboro HWY & University,Southbound - Near Side,32.769413,-97.358199,,,,,,0
3217,3217,Jacksboro HWY & Ohio Garden,Southbound - Near Side,32.781406,-97.372763,,,,,,0
3218,3218,Bridgewood & J. W. Delaney,Northbound - Far Side,32.775644,-97.215624,,,,,,0
3219,3219,Bridgewood & Canyon Oak,Southbound - Far Side,32.775108,-97.215561,,,,,,0
3221,3221,Bryant Irvin & Bellaire,Southbound - Near Side,32.695553,-97.411927,,,,,,0
3225,3225,Empire & Frye,Northbound - Far Side,32.823973,-97.038094,,,,,,0
3226,3226,Empire & FAA,Northbound - Near Side,32.827309,-97.038035,,,,,,0
3231,3231,Miller & Quails,Southbound - Near Side,32.704711,-97.263036,,,,,,0
3233,3233,Miller & Martin,Southbound - Far Side,32.691944,-97.263288,,,,,,0
3234,3234,Mansfield HWY & Paris,Westbound - Near Side,32.681688,-97.27641,,,,,,0
3235,3235,Hulen & Bellaire,Northbound - Near Side,32.704096,-97.389009,,,,,,0
3236,3236,Hulen & Glenwood,Northbound - Far Side,32.707123,-97.387715,,,,,,0
3237,3237,Hulen & Diaz,Northbound - Near Side,32.727054,-97.38776,,,,,,0
3238,3238,Hulen & Glenwood,Southbound - Near Side,32.706906,-97.387948,,,,,,0
3243,3243,Green Oaks & Alta Mere,Northbound - Near Side,32.748232,-97.432927,,,,,,0
3256,3256,Plaza Pkwy & Ridgmar Plaza,Eastbound - Near Side,32.736818,-97.42296,,,,,,0
3259,3259,Horne & Libbey - Goodman,Northbound - Mid Block,32.721162,-97.407991,,,,,,0
3261,3261,Plaza Pkwy & Ridgmar Plaza,Westbound - Far Side,32.737074,-97.422962,,,,,,0
3262,3262,South Fwy & Sycamore School,Southbound - Far Side,32.633491,-97.322084,,,,,,0
3263,3263,Camp Bowie & Bryant Irvin,Eastbound - Near Side,32.729164,-97.41409,,,,,,0
3264,3264,Bryant Irvin & Donnelly,Northbound - Near Side,32.728991,-97.413328,,,,,,0
3265,3265,Bryant Irvin & Curzon,Northbound - Near Side,32.730157,-97.413318,,,,,,0
3266,3266,Bryant Irvin & Locke,Northbound - Near Side,32.732068,-97.413293,,,,,,0
3267,3267,Camp Bowie & Hillcrest,Eastbound - Near Side,32.742895,-97.381267,,,,,,0
3273,3273,Hulen & Collinwood,Southbound - Near Side,32.737724,-97.387723,,,,,,0
3274,3274,Seminary & 5th,Eastbound - Near Side,32.684611,-97.339598,,,,,,0
3275,3275,Miller & Martin Luther,Northbound - Near Side,32.698665,-97.262842,,,,,,0
3276,3276,Miller & Quails,Northbound - Near Side,32.704214,-97.262809,,,,,,0
3277,3277,Berry & Pate,Westbound - Far Side,32.713865,-97.26112,,,,,,0
3279,3279,Berry & Sirron,Eastbound - Near Side,32.71283,-97.253278,,,,,,0
3280,3280,Lancaster & Toronto,Eastbound - Far Side,32.739943,-97.281826,,,,,,0
3282,3282,Green Oaks & Alta Mere,Southbound - Far Side,32.74832,-97.433355,,,,,,0
3285,3285,Riverside & Timberline,Southbound - Near Side,32.695752,-97.304067,,,,,,0
3287,3287,Ephriham & 22nd,Northbound - Near Side,32.789968,-97.377432,,,,,,0
3294,3294,Handley Ederville. & Jack Newell,Northbound - Near Side,32.784605,-97.221213,,,,,,0
3296,3296,Oakland & Benmar,Southbound - Far Side,32.755442,-97.261759,,,,,,0
3300,3300,Shady Oak & Watermark,Westbound - Near Side,32.805353,-97.418739,,,,,,0
3303,3303,Lancaster & Wilson,Westbound - Near Side,32.740706,-97.241529,,,,,,0
3304,3304,Plaza Pkwy & Aden,Westbound - Far Side,32.737001,-97.42855,,,,,,0
3305,3305,Plaza Pkwy & Aden,Eastbound - Far Side,32.736812,-97.428009,,,,,,0
3313,3313,Belknap & Cleckler,Eastbound - Near Side,32.773459,-97.300959,,,,,,0
3314,3314,Belknap & Bonnie Brae,Eastbound - Far Side,32.774932,-97.29892,,,,,,0
3315,3315,Maurice & Eagle,Eastbound - Near Side,32.775732,-97.295832,,,,,,0
3317,3317,Maurice & Sylvania Park,Eastbound - Near Side,32.775682,-97.292018,,,,,,0
3318,3318,Beach & Race - Beach Mill,Southbound - Mid Block,32.772905,-97.287578,,,,,,0
3320,3320,Beach & Gilmore,Southbound - Far Side,32.765911,-97.287772,,,,,,0
3330,3330,Carroll & Wingate,Southbound - Far Side,32.755659,-97.354735,,,,,,0
3331,3331,Carroll & Mercedes,Northbound - Far Side,32.754821,-97.354562,,,,,,0
3332,3332,Carroll & 5th - 6th,Southbound - Mid Block,32.752512,-97.354783,,,,,,0
3334,3334,Race & Blandin,Westbound - Far Side,32.773173,-97.306582,,,,,,0
3336,3336,Race & Blandin,Eastbound - Far Side,32.773102,-97.306104,,,,,,0
3344,3344,Beach & Gilmore,Northbound - Near Side,32.765974,-97.287572,,,,,,0
3346,3346,Race & Colonial,Westbound - Near Side,32.773131,-97.299094,,,,,,0
3347,3347,Seminary & Frazier,Eastbound - Near Side,32.68445,-97.350777,,,,,,0
3357,3357,Riverside & Glen Eden,Westbound - Far Side,32.690999,-97.296691,,,,,,0
3359,3359,Lancaster & Beach,Eastbound - Far Side,32.74282,-97.288024,,,,,,0
3361,3361,Beach & King Oaks,Northbound - Far Side,32.76964,-97.287366,,,,,,0
3363,3363,Crowley & Sycamore School,Southbound - Near Side,32.636631,-97.348709,,,,,,0
3364,3364,Crowley & Sycamore School,Northbound - Far Side,32.636527,-97.348383,,,,,,0
3373,3373,Pine & Presidio,Southbound - Near Side,32.745208,-97.311973,,,,,,0
3380,3380,Jacksboro HWY & Ephriham,Northbound - Near Side,32.784991,-97.382434,,,,,,0
3385,3385,Westridge & Western,Northbound - Far Side,32.735349,-97.418593,,,,,,0
3398,3398,University & Lancaster,Southbound - Far Side,32.745965,-97.361955,,,,,,0
3399,3399,University & University Park,Southbound - Far Side,32.727874,-97.361385,,,,,,0
3400,3400,University & Lancaster,Northbound - Near Side,32.746128,-97.361734,,,,,,0
3404,3404,Bryant Irvin & Oakmont,Southbound - Near Side,32.663933,-97.421527,,,,,,0
3405,3405,Bryant Irvin & Oakmont,Northbound - Far Side,32.662316,-97.422152,,,,,,0
3412,3412,Rosedale & Fabons,Westbound - Far Side,32.732289,-97.312225,,,,,,0
3413,3413,N Beach & Fossil Vista,Northbound - Near Side,32.841757,-97.290377,,,,,,0
3415,3415,University & Old University,Northbound - Far Side,32.728979,-97.361146,,,,,,0
3416,3416,University & Park Hill,Northbound - Far Side,32.717084,-97.360274,,,,,,0
3417,3417,Mansfield HWY & Alcannon,Westbound - Far Side,32.687609,-97.289376,,,,,,0
3422,3422,Glen Garden & Lowden,Eastbound - Near Side,32.710385,-97.310609,,,,,,0
3423,3423,Glen Garden & Yuma,Eastbound - Near Side,32.710416,-97.307108,,,,,,0
3424,3424,Glen Garden & Lowden,Westbound - Near Side,32.710511,-97.310281,,,,,,0
3425,3425,N Riverside & Texas Sage,Northbound - Near Side,32.911742,-97.307109,,,,,,0
3426,3426,N Riverside & General Worth,Southbound - Far Side,32.906386,-97.307096,,,,,,0
3427,3427,Berry & Vancouver,Westbound - Near Side,32.711153,-97.246046,,,,,,0
3428,3428,Berry & College,Eastbound - Far Side,32.705842,-97.335389,,,,,,0
3429,3429,Berry & Adams,Westbound - Near Side,32.706118,-97.336693,,,,,,0
3430,3430,Berry & New York,Eastbound - Far Side,32.705844,-97.315321,,,,,,0
3431,3431,Berry & Canberra,Eastbound - Far Side,32.712556,-97.290759,,,,,,0
3432,3432,Berry & Canberra,Westbound - Near Side,32.712564,-97.291193,,,,,,0
3433,3433,Berry & Bishop,Westbound - Far Side,32.713529,-97.277878,,,,,,0
3434,3434,Berry & Bright,Eastbound - Near Side,32.713947,-97.271799,,,,,,0
3435,3435,Berry & Donalee,Westbound - Far Side,32.714097,-97.267621,,,,,,0
3436,3436,N Riverside & General Worth,Northbound - Far Side,32.906381,-97.306822,,,,,,0
3437,3437,Bryant Irvin & Bryan Henderson,Northbound - Far Side,32.691693,-97.411626,,,,,,0
3438,3438,N Beach & Tarrant,Southbound - Far Side,32.893278,-97.289808,,,,,,0
3440,3440,Horne & Shiloh,Southbound - Near Side,32.712567,-97.408255,,,,,,0
3441,3441,N Beach & Fossil Creek,Southbound - Far Side,32.848835,-97.290262,,,,,,0
3442,3442,N Beach & Fossil Creek,Northbound - Near Side,32.849261,-97.289842,,,,,,0
3444,3444,N Beach & Meacham,Southbound - Near Side,32.826078,-97.290726,,,,,,0
3446,3446,Campus & Las Brisas,Southbound - Near Side,32.680407,-97.296341,,,,,,0
3447,3447,N Beach & Sandshell,Southbound - Far Side,32.840927,-97.290761,,,,,,0
3448,3448,Seminary & Frazier,Westbound - Far Side,32.684641,-97.351291,,,,,,0
3449,3449,Sandy & Green Acres,Northbound - Near Side,32.755256,-97.198481,,,,,,0
3450,3450,Sandy & Green Acres,Southbound - Far Side,32.755086,-97.198649,,,,,,0
3451,3451,Brentwood Stair & Handley,Westbound - Near Side,32.754436,-97.213608,,,,,,0
3452,3452,N Beach & Meacham,Northbound - Far Side,32.82544,-97.29038,,,,,,0
3453,3453,N Beach & Northern Cross,Southbound - Near Side,32.835942,-97.290687,,,,,,0
3454,3454,N Beach & Northern Cross,Northbound - Far Side,32.83594,-97.290331,,,,,,0
3457,3457,Fitzhugh & Fitzhugh,Westbound - Far Side,32.718027,-97.23298,,,,,,0
3459,3459,University & Benbrook,Southbound - Near Side,32.701598,-97.360532,,,,,,0
3460,3460,Oak Grove & Flanders,Northbound - Far Side,32.665214,-97.305477,,,,,,0
3461,3461,Oak Grove & Flanders,Southbound - Far Side,32.664713,-97.305207,,,,,,0
3463,3463,Vickery & Lipscomb,Eastbound - Far Side,32.743611,-97.332426,,,,,,0
3465,3465,Lancaster & Haynie,Eastbound - Far Side,32.733263,-97.221351,,,,,,0
3473,3473,N Beach & Chesser Boyer,Northbound - Far Side,32.801941,-97.290462,,,,,,0
3475,3475,Hemphill & Waggoman,Southbound - Near Side,32.693366,-97.33182,,,,,,0
3477,3477,Tarrant & Beach,Westbound - Far Side,32.894585,-97.290665,,,,,,0
3478,3478,Horne & Fernander,Northbound - Near Side,32.714822,-97.408062,,,,,,0
3479,3479,Jacksboro HWY & Manefee,Southbound - Far Side,32.787069,-97.385472,,,,,,0
3506,3506,Chase,,32.819058,-97.046632,,,,,,0
3508,3508,N Riverside & Texas Sage,Southbound - Far Side,32.911688,-97.307382,,,,,,0
3511,3511,Quebec & NW Loop 820,Northbound - Near Side,32.805571,-97.427149,,,,,,0
3512,3512,Northwest Centre & 199 Access,Northbound - Near Side,32.809215,-97.428796,,,,,,0
3513,3513,Boat Club & SH 199,Northbound - Near Side,32.808614,-97.42252,,,,,,0
3519,3519,River Oaks & Jacksboro,Westbound - Far Side,32.784899,-97.384701,,,,,,0
3520,3520,Matador Ranch,,32.62803,-97.349461,,,,,,0
3521,3521,Sheraton Hotel,,32.747543,-97.325275,,,,,,0
3522,3522,Worthington Hotel,,32.755626,-97.332535,,,,,,0
3523,3523,Omni Hotel,,32.748782,-97.328449,,,,,,0
3542,3542,N Beach & Chesser Boyer,Southbound - Far Side,32.802093,-97.290662,,,,,,0
3551,3551,7th & Collier,Eastbound - Near Side,32.750909,-97.340229,,,,,,0
3564,3564,7th & Summit,Westbound - Far Side,32.751094,-97.342294,,,,,,0
3567,3567,7th & Commerce,Eastbound - Far Side,32.753203,-97.32867,,,,,,0
3574,3574,Carey & Martin,Southbound - Near Side,32.690646,-97.243329,,,,,,0
3576,3576,Hemphill & Shaw,Northbound - Far Side,32.702849,-97.331539,,,,,,0
3578,3578,Hemphill & Allen,Northbound - Far Side,32.726265,-97.331461,,,,,,0
3593,3593,Bridge Library,,32.760588,-97.222885,,,,,,0
3598,3598,Main & 27th,Southbound - Near Side,32.793931,-97.349215,,,,,,0
3600,3600,Weatherford & Burnett,Eastbound - Near Side,32.755212,-97.336711,,,,,,0
3602,3602,Hemphill & Hawthorne,Southbound - Near Side,32.721454,-97.331701,,,,,,0
3603,3603,Hemphill & Pafford - Fogg,Southbound - Mid Block,32.691388,-97.331812,,,,,,0
3606,3606,Raymond Barber & Campus,Eastbound - Near Side,32.674816,-97.297956,,,,,,0
3607,3607,Riverside & Mulkey,Northbound - Far Side,32.716184,-97.304108,,,,,,0
3609,3609,Campus & Raymond Barber,Southbound - Near Side,32.676006,-97.297941,,,,,,0
3611,3611,SE Loop 820 & Resource,Westbound - Near Side,32.669009,-97.299662,,,,,,0
3612,3612,Altamesa & Trail Lake - Granbury,Eastbound - Mid Block,32.643703,-97.405175,,,,,,0
3613,3613,Hulen & Cinnamon Hill,Southbound - Far Side,32.645863,-97.39603,,,,,,0
3614,3614,Sycamore School & Cleburne,Eastbound - Near Side,32.63498,-97.380387,,,,,,0
3615,3615,McCart & South Meadow,Northbound - Far Side,32.641625,-97.369463,,,,,,0
3618,3618,8th & Pulaski,Northbound - Far Side,32.733916,-97.343619,,,,,,0
3619,3619,8th & Oleander,Southbound - Far Side,32.7321,-97.343874,,,,,,0
3624,3624,Altamesa & Winesanker,Westbound - Near Side,32.648159,-97.396303,,,,,,0
3625,3625,Altamesa & Whitman - Lancelot,Westbound - Mid Block,32.646231,-97.400235,,,,,,0
3626,3626,Altamesa & Trail Lake,Westbound - Far Side,32.644466,-97.402731,,,,,,0
3627,3627,Granbury & Wolens,Northbound - Far Side,32.654685,-97.405154,,,,,,0
3628,3628,Granbury & Wendel,Northbound - Near Side,32.655941,-97.403621,,,,,,0
3629,3629,Hulen & Oakbend,Northbound - Near Side,32.66647,-97.400638,,,,,,0
3630,3630,University & Benbrook,Northbound - Far Side,32.702538,-97.360316,,,,,,0
3631,3631,Lancaster & Taylor,Eastbound - Far Side,32.746661,-97.331894,,,,,,0
3633,3633,John T White & Medical,Eastbound - Far Side,32.764879,-97.176083,,,,,,0
3634,3634,Meadowbrook & Anchors,Eastbound - Near Side,32.757529,-97.160061,,,,,,0
3636,3636,John T White & Medical,Westbound - Far Side,32.765163,-97.176519,,,,,,0
3637,3637,John T White & Anderson,Westbound - Far Side,32.76647,-97.211544,,,,,,0
3639,3639,Boca Raton & Country Club - Village,Westbound - Mid Block,32.764373,-97.232157,,,,,,0
3640,3640,Berry & Mississippi,Westbound - Near Side,32.705975,-97.31062,,,,,,0
3641,3641,Evans & Davis,Northbound - Far Side,32.7213,-97.318309,,,,,,0
3642,3642,Evans & Baltimore,Northbound - Far Side,32.722912,-97.318306,,,,,,0
3643,3643,Main & St Joseph,Northbound - Near Side,32.726287,-97.326316,,,,,,0
3644,3644,Rosedale & New York,Eastbound - Far Side,32.732015,-97.31539,,,,,,0
3646,3646,Race & Chandler,Westbound - Near Side,32.773219,-97.30285,,,,,,0
3650,3650,N Beach & Legend Point,Northbound - Near Side,32.81194,-97.290393,,,,,,0
3651,3651,N Beach & Meacham,Northbound - Near Side,32.822128,-97.29038,,,,,,0
3668,3668,N Beach & Meacham,Southbound - Far Side,32.822123,-97.290719,,,,,,0
3669,3669,N Beach & Fossil,Southbound - Near Side,32.804136,-97.290683,,,,,,0
3670,3670,N Beach & Elinor - 28th,Southbound - Mid Block,32.797016,-97.290695,,,,,,0
3674,3674,Race & Sylvania,Eastbound - Far Side,32.773105,-97.30824,,,,,,0
3675,3675,Race & Chandler,Eastbound - Far Side,32.773064,-97.302817,,,,,,0
3676,3676,Meadowbrook & Rand,Eastbound - Far Side,32.745647,-97.257525,,,,,,0
3677,3677,Meadowbrook & Emily,Eastbound - Near Side,32.745848,-97.23871,,,,,,0
3678,3678,Brentwood Stair & Downey,Eastbound - Near Side,32.754239,-97.211378,,,,,,0
3679,3679,Brentwood Stair & Barron,Eastbound - Far Side,32.754272,-97.207089,,,,,,0
3680,3680,Ederville & Morrison,Westbound - Near Side,32.757723,-97.190505,,,,,,0
3681,3681,Brentwood Stair & Downey,Westbound - Far Side,32.754419,-97.211041,,,,,,0
3683,3683,Meadowbrook & Emily,Westbound - Near Side,32.746023,-97.238541,,,,,,0
3684,3684,Main & 22nd,Southbound - Near Side,32.78454,-97.349316,,,,,,0
3686,3686,Main & Exchange - 24th,Northbound - Mid Block,32.788604,-97.349055,,,,,,0
3687,3687,Calmont & Irene,Westbound - Near Side,32.734113,-97.438669,,,,,,0
3691,3691,Alta Mere & Rosewood,Southbound - Far Side,32.72985,-97.441006,,,,,,0
3692,3692,Calmont & Glenrock,Eastbound - Near Side,32.735926,-97.460885,,,,,,0
3693,3693,Calmont & Phoenix,Eastbound - Near Side,32.734359,-97.458081,,,,,,0
3694,3694,Calmont & Rio Vista,Eastbound - Near Side,32.733861,-97.449828,,,,,,0
3696,3696,Oakmont & Gabbert,Westbound - Far Side,32.66305,-97.405595,,,,,,0
3697,3697,Bryant Irvin & Oakbend,Northbound - Near Side,32.666315,-97.419834,,,,,,0
3701,3701,Bryant Irvin & Oakbend,Southbound - Near Side,32.666653,-97.420078,,,,,,0
3702,3702,Oakmont & Hulen,Eastbound - Near Side,32.662766,-97.403556,,,,,,0
3707,3707,Shady Oaks & Old Mill Creek,Northbound - Far Side,32.805176,-97.41547,,,,,,0
3708,3708,Shady Oaks Manor & Observation,Westbound - Near Side,32.803864,-97.420891,,,,,,0
3710,3710,Jacksboro HWY & 21st,Southbound - Far Side,32.779091,-97.370089,,,,,,0
3711,3711,Jacksboro HWY & Fielder,Northbound - Far Side,32.781592,-97.372461,,,,,,0
3712,3712,Jacksboro HWY & Long,Northbound - Far Side,32.789729,-97.388167,,,,,,0
3713,3713,Hulen & Oak Park - Hartwood,Southbound - Mid Block,32.709266,-97.387077,,,,,,0
3714,3714,Seminary & Adams,Eastbound - Near Side,32.684593,-97.336483,,,,,,0
3715,3715,Seminary & Vermont,Eastbound - Far Side,32.684236,-97.322566,,,,,,0
3716,3716,Mansfield HWY & Alcannon,Eastbound - Far Side,32.686035,-97.286551,,,,,,0
